URL,Status,Response Code,Protocol,Method,Content-Type,Client Address,Client Port,Remote Address,Remote Port,Exception,Request Start Time,Request End Time,Response Start Time,Response End Time,Duration (ms),DNS Duration (ms),Connect Duration (ms),SSL Duration (ms),Request Duration (ms),Response Duration (ms),Latency (ms),Speed (KB/s),Request Speed (KB/s),Response Speed (KB/s),Request Handshake Size (bytes),Request Header Size (bytes),Request Body Size (bytes),Response Handshake Size (bytes),Response Header Size (bytes),Response Body Size (bytes),Request Compression,Response Compression
https://unified-uat.digit.org/egov-mdms-service/v2/_create/HCM-ADMIN-CONSOLE.AppConfigCache,COMPLETE,202,https,POST,application/json,/127.0.0.1,39876,unified-uat.digit.org/35.154.67.28,443,,28 Jul 2025 15:54:11,28 Jul 2025 15:54:23,28 Jul 2025 15:54:26,28 Jul 2025 15:54:31,20107,,,,11768,5307,3032,1.705,1.479,3.181,,562,16853,,205,16678,,
https://egov-dev-assets.s3.ap-south-1.amazonaws.com/hcm/custom/resourceCard.svg,COMPLETE,200,https,GET,image/svg+xml,/127.0.0.1,49468,egov-dev-assets.s3.ap-south-1.amazonaws.com/16.12.40.34,443,,28 Jul 2025 15:54:11,28 Jul 2025 15:54:16,28 Jul 2025 15:54:19,28 Jul 2025 15:54:34,22220,151,316,3391,215,15061,3086,3.355,6.776,4.854,956,501,,326,0,72786,,
https://unified-uat.digit.org/egov-mdms-service/v1/_search?tenantId=mz,COMPLETE,200,https,POST,application/json,/127.0.0.1,39876,unified-uat.digit.org/35.154.67.28,443,,28 Jul 2025 15:54:11,28 Jul 2025 15:54:23,28 Jul 2025 15:54:31,28 Jul 2025 15:54:32,20437,,,,11753,493,8191,0.04,0.028,1.002,,60,278,,170,324,,
https://unified-uat.digit.org/egov-mdms-service/v2/_search,COMPLETE,200,https,POST,application/json,/127.0.0.1,39876,unified-uat.digit.org/35.154.67.28,443,,28 Jul 2025 15:54:31,28 Jul 2025 15:54:32,28 Jul 2025 15:54:35,28 Jul 2025 15:54:38,6462,,,,466,2969,3027,2.793,1.59,5.831,,51,690,,170,17143,,
https://unified-uat.digit.org/localization/messages/v1/_upsert,COMPLETE,200,https,POST,application/json,/127.0.0.1,39876,unified-uat.digit.org/35.154.67.28,443,,28 Jul 2025 15:54:37,28 Jul 2025 15:54:49,28 Jul 2025 15:54:52,28 Jul 2025 15:54:55,17989,,,,12415,2404,3170,1.673,1.253,6.044,,604,14964,,171,14359,,
https://us.i.posthog.com/e/?ip=0&_=1753698280183&ver=1.258.2,COMPLETE,200,https,OPTIONS,,/127.0.0.1,39908,us.i.posthog.com/18.232.192.56,443,,28 Jul 2025 15:54:40,28 Jul 2025 15:54:40,28 Jul 2025 15:54:43,28 Jul 2025 15:54:43,3377,,,,37,155,3185,0.104,1.216,1.98,,45,,,307,0,,
https://www.google-analytics.com/g/collect?v=2&tid=G-XYNP0YV2LH&gtm=45je57n0v9223891585z89224557134za200zb9195976050zd9195976050&_p=1753697051427&gcd=13l3l3l3l1l1&npa=0&dma=0&tag_exp=101509157~103116026~103200004~103233427~104684208~104684211~104948813&cid=1508104661.1753696693&ul=en-us&sr=2144x1340&frm=0&pscdl=noapi&_eu=AAAAAAQ&sid=1753696695&sct=1&seg=1&dl=https%3A%2F%2Funified-uat.digit.org%2Fworkbench-ui%2Femployee%2Fcampaign%2Fapp-configuration-redesign%3Fvariant%3Dapp%26masterName%3DFormConfig%26fieldType%3DFieldTypeMappingConfig%26prefix%3DCMP-2025-07-28-004643%26localeModule%3DAPPONE%26tenantId%3Dmz%26campaignNumber%3DCMP-2025-07-28-004643%26formId%3Ddefault%26projectType%3DBednet&dr=https%3A%2F%2Funified-uat.digit.org%2Fworkbench-ui%2Femployee%2Fcampaign%2Fapp-features%3FtenantId%3Dmz%26campaignNumber%3DCMP-2025-07-28-004643%26projectType%3DBednet&dt=DIGIT%20HCM&_s=50&tfd=1239324,COMPLETE,204,https,POST,text/plain,/127.0.0.1,39924,www.google-analytics.com/142.251.223.14,443,,28 Jul 2025 15:54:42,28 Jul 2025 15:54:45,28 Jul 2025 15:54:48,28 Jul 2025 15:54:48,5766,,,,3053,139,2574,0.463,0.874,0.0,,1399,1272,,0,,,
https://us.i.posthog.com/e/?ip=0&_=1753698280183&ver=1.258.2,COMPLETE,200,https,POST,application/json,/127.0.0.1,39908,us.i.posthog.com/18.232.192.56,443,,28 Jul 2025 15:54:43,28 Jul 2025 15:54:49,28 Jul 2025 15:54:52,28 Jul 2025 15:54:52,8923,,,,5830,71,3022,0.774,1.139,3.76,,17,6629,,252,15,,
https://unified-uat.digit.org/egov-mdms-service/v2/_create/HCM-ADMIN-CONSOLE.AppConfigCache,COMPLETE,400,https,POST,application/json,/127.0.0.1,39876,unified-uat.digit.org/35.154.67.28,443,,28 Jul 2025 15:54:55,28 Jul 2025 15:55:07,28 Jul 2025 15:55:10,28 Jul 2025 15:55:18,23393,,,,11812,8455,3126,0.736,1.428,0.041,,25,16853,,201,148,,
https://unified-uat.digit.org/localization/messages/v1/_upsert,COMPLETE,200,https,POST,application/json,/127.0.0.1,39876,unified-uat.digit.org/35.154.67.28,443,,28 Jul 2025 15:54:57,28 Jul 2025 15:55:18,28 Jul 2025 15:55:21,28 Jul 2025 15:55:24,26419,,,,20837,2549,3033,1.153,0.757,5.759,,670,15116,,170,14511,,
